Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
five_ebfc66f1	m	Nice going!	game/yui_story.rpy	2787	m "[what]"
six_78ccb757	t	Seventh Question!	game/yui_story.rpy	2794	t "[what]"
six_d9056aa1	m	That wasn't hard.	game/yui_story.rpy	2802	m "[what]"
six_0ae9bcd0			game/yui_story.rpy	2808	"[what]"
seven_dd7f4252	t	Eight Question!	game/yui_story.rpy	2811	t "[what]"
seven_8dd753e2	m	The easiest.	game/yui_story.rpy	2819	m "[what]"
seven_0ae9bcd0			game/yui_story.rpy	2825	"[what]"
eight_e5e78d14	t	Ninth Question!	game/yui_story.rpy	2828	t "[what]"
eight_e8f5fc24	m	Got it in the bag.	game/yui_story.rpy	2836	m "[what]"
eight_0ae9bcd0			game/yui_story.rpy	2842	"[what]"
nine_2d6b44b8	t	Last Question!	game/yui_story.rpy	2845	t "[what]"
nine_9a155cb5	m	Easy money.	game/yui_story.rpy	2854	m "[what]"
nine_0ae9bcd0			game/yui_story.rpy	2860	"[what]"
ten_9e777411	"Class"	WAAAAAAA!	game/yui_story.rpy	2868	"Class" "[what]"
ten_4cd98b92		Everyone is turning their heads. Asking if they did well.	game/yui_story.rpy	2870	"[what]"
ten_30309e5c	kk	What the hell. That was hard.	game/yui_story.rpy	2874	kk "[what]"
ten_76513205	m	Was it? I don't think so. Haha~	game/yui_story.rpy	2878	m "[what]"
ten_311edd33	m	I got [quizPoints] points baby.	game/yui_story.rpy	2885	m "[what]"
ten_ee00c86c		[quizPoints] points have been added to your HBB Points!	game/yui_story.rpy	2901	"[what]"
ten_abcdca5d		Mark with a smile on his face, knew he did well.	game/yui_story.rpy	2905	"[what]"
pervTeacher_55be4762	centered	1 Week Later...	game/yui_story.rpy	2935	centered "[what]"
pervTeacher_1fecdb08		Classroom noises....	game/yui_story.rpy	2941	"[what]"
pervTeacher_b250d388	kk	Hey Mark, did you hear the news?	game/yui_story.rpy	2948	kk "[what]"
pervTeacher_132c7cad	m	What news?	game/yui_story.rpy	2950	m "[what]"
pervTeacher_337df5e6	kk	It's about [t].	game/yui_story.rpy	2952	kk "[what]"
pervTeacher_3fb2d88f	m	What happened to [t].	game/yui_story.rpy	2954	m "[what]"
pervTeacher_4ad704ec	kk	Based on what I heard, she got sick and is in the hospital.	game/yui_story.rpy	2956	kk "[what]"
pervTeacher_32894f1a	kk	The school faculty doesn't know when she's going back.	game/yui_story.rpy	2958	kk "[what]"
pervTeacher_408443b4	m	She's in critical condition?	game/yui_story.rpy	2960	m "[what]"
pervTeacher_be3fa16f	kk	I don't know dude. That's all I know.	game/yui_story.rpy	2962	kk "[what]"
pervTeacher_a2741c66	kk	Ohh! I almost forgot.	game/yui_story.rpy	2964	kk "[what]"
pervTeacher_86c80e45	kk	There will be someone substituting [t].	game/yui_story.rpy	2966	kk "[what]"
pervTeacher_d5625e8a	m	Who?	game/yui_story.rpy	2968	m "[what]"
pervTeacher_46b60a87	kk	They say he's a nasty person.	game/yui_story.rpy	2974	kk "[what]"
pervTeacher_55ce830f	m	O-ohh...	game/yui_story.rpy	2976	m "[what]"
pervTeacher_5aca40b3		Noise of footsteps towards the door.	game/yui_story.rpy	2980	"[what]"
pervTeacher_b2da28d7	"???"	Hwehehehe... How you doin' everyone?	game/yui_story.rpy	2990	"???" "[what]"
pervTeacher_7527d90d		Everyone in the classroom gasped.	game/yui_story.rpy	2996	"[what]"
pervTeacher_491076cf	"???"	I hope we all get along, everyone hehehe~	game/yui_story.rpy	3000	"???" "[what]"
pervTeacher_631cdfe3	"???"	I will be your substitute teacher for this class.	game/yui_story.rpy	3002	"???" "[what]"
pervTeacher_b773e1a4	"???"	Call me Professor Butch.	game/yui_story.rpy	3004	"???" "[what]"
pervTeacher_ea19755b	b	These are some nice looking girls, huh?	game/yui_story.rpy	3006	b "[what]"
pervTeacher_ae67d75a	b	Hehehehe... perfect for my taste.	game/yui_story.rpy	3008	b "[what]"
pervTeacher_b4255201		What the hell did he just say?	game/yui_story.rpy	3010	"[what]"
pervTeacher_25ad0588		Looking at [kk], she is about to stand up.	game/yui_story.rpy	3012	"[what]"
pervTeacher_3cdf9d6b	kk	What did you say?!	game/yui_story.rpy	3016	kk "[what]"
pervTeacher_eda85720	m	You idiot...	game/yui_story.rpy	3018	m "[what]"
pervTeacher_b4c993de	b	Oh did I ask you to talk? You'll be receiving a failing grade.	game/yui_story.rpy	3022	b "[what]"
pervTeacher_928abe39	b	Hehehe~	game/yui_story.rpy	3024	b "[what]"
pervTeacher_05edc5f0	kk	Wha-?	game/yui_story.rpy	3030	kk "[what]"
pervTeacher_bf9a210d		I whispered in Kurt's ears.	game/yui_story.rpy	3034	"[what]"
pervTeacher_0ac15903	m	Just let it slide dude. I will find a way to report this nasty professor.	game/yui_story.rpy	3036	m "[what]"
pervTeacher_30c79cb7	kk	O-O-Okaay...	game/yui_story.rpy	3040	kk "[what]"
talkOnHarass_558dbe4b	centered	A few days later...	game/yui_story.rpy	3048	centered "[what]"
talkOnHarass_0c81359f		What a nice landscape.	game/yui_story.rpy	3053	"[what]"
talkOnHarass_81db897e		I see [y] walking across the ground. With a sad expression on her face.	game/yui_story.rpy	3055	"[what]"
talkOnHarass_e83c92bf	m	Hey [y]! How's your class doing?	game/yui_story.rpy	3058	m "[what]"
talkOnHarass_7f408003	m	You called me out to talk about something?	game/yui_story.rpy	3060	m "[what]"
talkOnHarass_eeb09bc7	y	Y-yeah...	game/yui_story.rpy	3064	y "[what]"
talkOnHarass_34c5ac22	y	It's about that law you talked about.	game/yui_story.rpy	3068	y "[what]"
talkOnHarass_f1fa946d	m	The Safe Spaces Act? What about it?	game/yui_story.rpy	3070	m "[what]"
talkOnHarass_84d25b26	y	I have something to talk about related to it....	game/yui_story.rpy	3072	y "[what]"
talkOnHarass_341b112a	m	Tell me about it.	game/yui_story.rpy	3074	m "[what]"
talkOnHarass_e5bb2ecb		While clasping her hands firmly for a while, she finally opened her mouth.	game/yui_story.rpy	3078	"[what]"
talkOnHarass_b1207327	y	It's about my professor...	game/yui_story.rpy	3082	y "[what]"
talkOnHarass_349d1f20	y	He's doing something bad... And I can't do anything to stop it.	game/yui_story.rpy	3084	y "[what]"
talkOnHarass_487d1313	m	Who's this professor? Is he teaching here?	game/yui_story.rpy	3086	m "[what]"
talkOnHarass_3f3c0e47	y	Y-yeah... I hate him. That disgusting person.	game/yui_story.rpy	3090	y "[what]"
talkOnHarass_6eb21c67	y	When he gave a test the other day... He stares at the girls in a lascivious manner.	game/yui_story.rpy	3092	y "[what]"
talkOnHarass_058d9201	y	When we are in the laboratory, he sneakily touches the butt of some of the girls.	game/yui_story.rpy	3094	y "[what]"
talkOnHarass_1dd39c74	y	Then he says, "It's not my fault that you are sexy."	game/yui_story.rpy	3096	y "[what]"
talkOnHarass_7053e99d	y	And then one time, he...	game/yui_story.rpy	3098	y "[what]"
talkOnHarass_78bb9053	y	He suddenly touched my shoulders... and pinched it in a manner that is so disgusting. Then he whispered something to my ear.	game/yui_story.rpy	3102	y "[what]"
talkOnHarass_34069792	m	WHAT?!	game/yui_story.rpy	3104	m "[what]" with vpunch
talkOnHarass_3c271456	y	Aaaaah! I hate him. Just remembering it makes me puke.	game/yui_story.rpy	3108	y "[what]"
talkOnHarass_63185a14	y	I was almost close to crying in the classroom. I was really shaking and trembling.	game/yui_story.rpy	3110	y "[what]"
talkOnHarass_f1b3f23f	y	The girls in my class can't speak up to him. Also when the boys stand up for us, he gives them a failing mark.	game/yui_story.rpy	3112	y "[what]"
talkOnHarass_1cbac2af	m	Tell me who is this nasty person?	game/yui_story.rpy	3114	m "[what]"
talkOnHarass_166cafbf	y	H-h-his name is Butch...	game/yui_story.rpy	3118	y "[what]"
talkOnHarass_82023e3e	y	They said he was a new faculty teacher...	game/yui_story.rpy	3120	y "[what]"
talkOnHarass_4664a5b7	m	I see. So he's also teaching the First Year students. That damned bastard.	game/yui_story.rpy	3122	m "[what]"
talkOnHarass_55fb4f9a	y	M-Mark! I have a favor! Please help me out.	game/yui_story.rpy	3126	y "[what]"
talkOnHarass_ef949eda	m	Ahhhh...	game/yui_story.rpy	3128	m "[what]"
talkOnHarass_5f90af4f		You received {color=#40ff00}5 HBB Points.{/color}	game/yui_story.rpy	3143	"[what]"
talkOnHarass_ac6be725	m	Okay [y]! I will help you.	game/yui_story.rpy	3155	m "[what]"
talkOnHarass_d5973075	y	Thank you so much!	game/yui_story.rpy	3157	y "[what]"
talkOnHarass_99fd2ddd	y	Also before I forget to say... There was someone who took a video when he was doing the crime.	game/yui_story.rpy	3159	y "[what]"
talkOnHarass_2c6e4573	m	Really? Then this will be easy. It should be a solid evidence for his disgusting act.	game/yui_story.rpy	3161	m "[what]"
ignorePerv_b3ee1034	m	I'm afraid I cannot help. I might get in trouble.	game/yui_story.rpy	3171	m "[what]"
ignorePerv_7081d78b	kk	Is that so? That's a real shame...	game/yui_story.rpy	3174	kk "[what]"
ignorePerv_c3da83da	y	Is that so? That's a real shame...	game/yui_story.rpy	3177	y "[what]"
ignorePerv_db4e4935	kk	Dude... I have something to talk about.	game/yui_story.rpy	3186	kk "[what]"
ignorePerv_6157f037	kk	It's about that law you talked about.	game/yui_story.rpy	3188	kk "[what]"
ignorePerv_f1fa946d	m	The Safe Spaces Act? What about it?	game/yui_story.rpy	3190	m "[what]"
ignorePerv_2e725d53	kk	I think we can use this law against that professor.	game/yui_story.rpy	3194	kk "[what]"
ignorePerv_6153358a	m	Tell me more about it.	game/yui_story.rpy	3196	m "[what]"
ignorePerv_7dc280a4	kk	Just the other day, one of our girl classmate got sexually harassed.	game/yui_story.rpy	3200	kk "[what]"
ignorePerv_4df6869a	m	Really? That's bad.	game/yui_story.rpy	3202	m "[what]"
ignorePerv_89f69138	kk	I've also got stories from other girls in First Year. According to them...	game/yui_story.rpy	3206	kk "[what]"
ignorePerv_81f6eba5	kk	When he gave a test the other day... He stares at the girls in a lascivious manner.	game/yui_story.rpy	3210	kk "[what]"
ignorePerv_250a4a6d	kk	When they are in the laboratory, he sneakily touches the butt of some of the girls.	game/yui_story.rpy	3212	kk "[what]"
ignorePerv_7d7f0d8d	kk	Then he says, "It's not my fault that you are sexy."	game/yui_story.rpy	3214	kk "[what]"
ignorePerv_69af34da	kk	And then one time, he... he tried to grope someone.	game/yui_story.rpy	3216	kk "[what]"
ignorePerv_cac9e433	m	Dude this is getting worse.	game/yui_story.rpy	3218	m "[what]"
ignorePerv_0e649513	m	We really need to do something.	game/yui_story.rpy	3220	m "[what]"
ignorePerv_9c1d474c	kk	Yeah I know. Here comes the good part dude.	game/yui_story.rpy	3222	kk "[what]"
ignorePerv_de662cd6	m	What is good in this?	game/yui_story.rpy	3224	m "[what]"
ignorePerv_bf53e6dd	kk	Someone took a video of that nasty bastard doing the crime.	game/yui_story.rpy	3226	kk "[what]"
ignorePerv_f90b346f	m	Really? That a solid evidence then!	game/yui_story.rpy	3228	m "[what]"
ignorePerv_fb29b30b	kk	I know right! That disgusting creep should rot in jail forever.	game/yui_story.rpy	3230	kk "[what]"
ignorePerv_993547a7	kk	Now will you help me out?	game/yui_story.rpy	3234	kk "[what]"
ignorePerv_1033f5b4	kk	Because of you, I learned of the Safe Spaces Act. I knew of the things which a person shouldn't ever do.	game/yui_story.rpy	3238	kk "[what]"
ignorePerv_db3f6d96	kk	You wanted to be an Attorney right? Help me use this "Safe Spaces Act" to arrest that nasty piece of ****.	game/yui_story.rpy	3240	kk "[what]"
ignorePerv_5f90af4f		You received {color=#40ff00}5 HBB Points.{/color}	game/yui_story.rpy	3251	"[what]"
ignorePerv_0f6bebe2	m	Okay [kk]! I will help you.	game/yui_story.rpy	3264	m "[what]"
ignorePerv_5afd1826	kk	Thank you so much!	game/yui_story.rpy	3266	kk "[what]"
arrestButch_558dbe4b	centered	A few days later...	game/yui_story.rpy	3288	centered "[what]"
arrestButch_72958467	b	Bring out a pen and paper. We will be having a surprise quiz.	game/yui_story.rpy	3299	b "[what]"
arrestButch_8db39658	b	Hwehehehehewehweh	game/yui_story.rpy	3306	b "[what]"
arrestButch_aa42cbdc	"Everyone"	What?!!	game/yui_story.rpy	3308	"Everyone" "[what]"
arrestButch_3ace3c51	m	Hey [kk]! Something good will happen today.	game/yui_story.rpy	3322	m "[what]"
arrestButch_0aa90fae	kk	What? There's nothing good happening when there's a surprise quiz.	game/yui_story.rpy	3326	kk "[what]"
arrestButch_8a149718	kk	Police sirens?! Whaaaat?	game/yui_story.rpy	3328	kk "[what]"
arrestButch_f0aca3dc	m	Just wait and see dude. Haha~	game/yui_story.rpy	3330	m "[what]"
arrestButch_fc89168e	kk	Whatever Attorney Mark.	game/yui_story.rpy	3332	kk "[what]"
arrestButch_c454f459	m	Shut up.	game/yui_story.rpy	3334	m "[what]"
arrestButch_26cab04c	centered	A few minutes later...	game/yui_story.rpy	3338	centered "[what]"
arrestButch_75397c55		Footsteps can be heard in the hallway.	game/yui_story.rpy	3344	"[what]"
arrestButch_aac244e4	"???"	Excuse me. Please open the door.	game/yui_story.rpy	3352	"???" "[what]"
arrestButch_35e63ff5	b	Who the hell is disturbing my class!!!	game/yui_story.rpy	3358	b "[what]"
arrestButch_89b09d5c		Continuous knocking on the door.	game/yui_story.rpy	3364	"[what]"
arrestButch_14ba634f		Creeeeek. The door opens.	game/yui_story.rpy	3368	"[what]"
arrestButch_6866c296		Uniformed personnels came in. They appear to be police.	game/yui_story.rpy	3372	"[what]"
arrestButch_9c2f361c	m	Officer Greg!!!	game/yui_story.rpy	3374	m "[what]"
arrestButch_e19c04d7	b	Why is there police here?!!	game/yui_story.rpy	3380	b "[what]"
arrestButch_9b7c7c86	"Everyone"	What's happening? Why are they here? Did someone kill?	game/yui_story.rpy	3386	"Everyone" "[what]"
arrestButch_0c7b3b01	o	Everyone please calm down.	game/yui_story.rpy	3390	o "[what]"
arrestButch_ba8f9937	o	We have received a complaint that someone is sexually harassing a student.	game/yui_story.rpy	3392	o "[what]"
arrestButch_018e3df0		The policeman looks at Butch.	game/yui_story.rpy	3396	"[what]"
arrestButch_02cd39db	b	What the hell are you looking at? I don't know anything about that.	game/yui_story.rpy	3404	b "[what]"
arrestButch_e5f203f6	o	Don't explain to me. Everything that you say will be used against you.	game/yui_story.rpy	3412	o "[what]"
arrestButch_67e632ae	o	The complainant showed a solid proof of evidence.	game/yui_story.rpy	3414	o "[what]"
arrestButch_3ead0462	o	You will be coming with us. Do not resist.	game/yui_story.rpy	3416	o "[what]"
arrestButch_8e4364c0	"Everyone"	*gasps*	game/yui_story.rpy	3422	"Everyone" "[what]"
arrestButch_30733b62	o	Hey future Attorney! It looks like it went fine.	game/yui_story.rpy	3426	o "[what]"
arrestButch_72c4cb05	m	Waaah! Officer Greg you actually came.	game/yui_story.rpy	3428	m "[what]"
arrestButch_73127680	o	It's because of you, we caught this disgusting molester. Thank you.	game/yui_story.rpy	3430	o "[what]"
arrestButch_ce061171	m	Are you praising me? Hahaha~ No big deal. I am destined to be the greatest Attorney anyways.	game/yui_story.rpy	3432	m "[what]"
arrestButch_241f8222	o	Hahaha! I like that attitude. Keep doing good things young man.	game/yui_story.rpy	3434	o "[what]"
arrestButch_e495f2de	m	Yes Sir!	game/yui_story.rpy	3436	m "[what]"
arrestButch_72958467_1	b	Bring out a pen and paper. We will be having a surprise quiz.	game/yui_story.rpy	3446	b "[what]"
arrestButch_8db39658_1	b	Hwehehehehewehweh	game/yui_story.rpy	3453	b "[what]"
arrestButch_aa42cbdc_1	"Everyone"	What?!!	game/yui_story.rpy	3455	"Everyone" "[what]"
arrestButch_3ace3c51_1	m	Hey [kk]! Something good will happen today.	game/yui_story.rpy	3469	m "[what]"
arrestButch_0aa90fae_1	kk	What? There's nothing good happening when there's a surprise quiz.	game/yui_story.rpy	3473	kk "[what]"
arrestButch_8a149718_1	kk	Police sirens?! Whaaaat?	game/yui_story.rpy	3475	kk "[what]"
arrestButch_f0aca3dc_1	m	Just wait and see dude. Haha~	game/yui_story.rpy	3477	m "[what]"
arrestButch_fc89168e_1	kk	Whatever Attorney Mark.	game/yui_story.rpy	3479	kk "[what]"
arrestButch_c454f459_1	m	Shut up.	game/yui_story.rpy	3481	m "[what]"
arrestButch_26cab04c_1	centered	A few minutes later...	game/yui_story.rpy	3485	centered "[what]"
arrestButch_75397c55_1		Footsteps can be heard in the hallway.	game/yui_story.rpy	3491	"[what]"
arrestButch_aac244e4_1	"???"	Excuse me. Please open the door.	game/yui_story.rpy	3499	"???" "[what]"
arrestButch_35e63ff5_1	b	Who the hell is disturbing my class!!!	game/yui_story.rpy	3505	b "[what]"
arrestButch_89b09d5c_1		Continuous knocking on the door.	game/yui_story.rpy	3511	"[what]"
arrestButch_14ba634f_1		Creeeeek. The door opens.	game/yui_story.rpy	3515	"[what]"
arrestButch_6866c296_1		Uniformed personnels came in. They appear to be police.	game/yui_story.rpy	3519	"[what]"
arrestButch_9c2f361c_1	m	Officer Greg!!!	game/yui_story.rpy	3521	m "[what]"
arrestButch_e19c04d7_1	b	Why is there police here?!!	game/yui_story.rpy	3527	b "[what]"
arrestButch_9b7c7c86_1	"Everyone"	What's happening? Why are they here? Did someone kill?	game/yui_story.rpy	3533	"Everyone" "[what]"
arrestButch_0c7b3b01_1	o	Everyone please calm down.	game/yui_story.rpy	3537	o "[what]"
arrestButch_ba8f9937_1	o	We have received a complaint that someone is sexually harassing a student.	game/yui_story.rpy	3539	o "[what]"
arrestButch_018e3df0_1		The policeman looks at Butch.	game/yui_story.rpy	3543	"[what]"
arrestButch_02cd39db_1	b	What the hell are you looking at? I don't know anything about that.	game/yui_story.rpy	3551	b "[what]"
arrestButch_e5f203f6_1	o	Don't explain to me. Everything that you say will be used against you.	game/yui_story.rpy	3559	o "[what]"
arrestButch_67e632ae_1	o	The complainant showed a solid proof of evidence.	game/yui_story.rpy	3561	o "[what]"
arrestButch_3ead0462_1	o	You will be coming with us. Do not resist.	game/yui_story.rpy	3563	o "[what]"
arrestButch_8e4364c0_1	"Everyone"	*gasps*	game/yui_story.rpy	3569	"Everyone" "[what]"
arrestButch_30733b62_1	o	Hey future Attorney! It looks like it went fine.	game/yui_story.rpy	3573	o "[what]"
arrestButch_72c4cb05_1	m	Waaah! Officer Greg you actually came.	game/yui_story.rpy	3575	m "[what]"
arrestButch_73127680_1	o	It's because of you, we caught this disgusting molester. Thank you.	game/yui_story.rpy	3577	o "[what]"
arrestButch_c6cca718	m	Are you praising me? Hahaha~ No big deal. I am destined to be an Attorney anyways.	game/yui_story.rpy	3579	m "[what]"
arrestButch_241f8222_1	o	Hahaha! I like that attitude. Keep doing good things young man.	game/yui_story.rpy	3581	o "[what]"
arrestButch_e495f2de_1	m	Yes Sir!	game/yui_story.rpy	3583	m "[what]"
arrestButch_9f5be922	kk	Hey! Don't forget about me!!	game/yui_story.rpy	3591	kk "[what]"
arrestButch_cb63a372	o	Oh yes, the Attorney's friend. You will also receive compensation.	game/yui_story.rpy	3597	o "[what]"
arrestButch_e173dcb4	kk	Nevermind compensation, why is my name "Attorney's friend"?!!!	game/yui_story.rpy	3602	kk "[what]"
arrestButch_d9ca4f73	"Everyone"	HAHAHAHA!!!	game/yui_story.rpy	3610	"Everyone" "[what]"
goodEndStory_86734ba5	centered	[b] was thrown into court later on to be imprisoned.	game/yui_story.rpy	3624	centered "[what]"
goodEndStory_c35f1709	centered	Mark was awarded a badge of honor of the school.	game/yui_story.rpy	3626	centered "[what]"
goodEndStory_d3b30fcb	centered	But that's not all!	game/yui_story.rpy	3628	centered "[what]"
goodEndStory_5efc6689	centered	Mark became famous in school and many girls talked to him.	game/yui_story.rpy	3630	centered "[what]"
goodEndStory_cf6626a6	centered	As in the words of Mark....	game/yui_story.rpy	3632	centered "[what]"
goodEndStory_4f2c0a31	centered	"Justice will always prevail!" ....Thus! You shall receive girls!	game/yui_story.rpy	3634	centered "[what]"
goodEndStory_b8d3c287	centered	--Greatest Attorney That Ever Lived.	game/yui_story.rpy	3636	centered "[what]"
goodEndStory_a1e66ede	centered	GOOD END	game/yui_story.rpy	3638	centered "[what]"
badEndStory_a95e2d52	centered	[b] went on to harass lots of students. This went on without anyone stopping him because of his position.	game/yui_story.rpy	3664	centered "[what]"
badEndStory_7a7460ec	centered	When the police caught on to the news, [b] went on to hiding. Never getting caught for his crimes.	game/yui_story.rpy	3666	centered "[what]"
badEndStory_6c8ede3f	centered	BAD END	game/yui_story.rpy	3668	centered "[what]"
yui_end_ef934970	n	Hellooooooo!	game/yui_story_end.rpy	25	n "[what]"
yui_end_2c9071ea	n	I'm really sad to say that you reached the "Bad End" route.	game/yui_story_end.rpy	27	n "[what]"
yui_end_dd13b3f1	n	It's okay! It's not over yet. You can try again or proceed to the next story.	game/yui_story_end.rpy	38	n "[what]"
yui_end_e9b573ee	n	If you try again, I will give you hint to reach the good ending. Sounds good?	game/yui_story_end.rpy	40	n "[what]"
yui_end_3729a410	n	What do you want to do?	game/yui_story_end.rpy	42	n "[what]"
yui_end_eb93bd9a	n	What do you want to do?	game/yui_story_end.rpy	45	n "[what]" nointeract
yui_end_828932ec	n	Great choice! Now here is the hint.	game/yui_story_end.rpy	49	n "[what]"
yui_end_cdd594f1	n	You have to take the train, save the girl and help her.	game/yui_story_end.rpy	51	n "[what]"
yui_end_3d1cb2a9	n	Once you reach the amount of points required, you will unlock the secret ending! Goodluck!	game/yui_story_end.rpy	53	n "[what]"
yui_end_a7253e12	n	It's fine. You can try this story again once you feel like doing it.	game/yui_story_end.rpy	59	n "[what]"
yui_end_5ecbfbe9	n	Congratulations! You achieved the good ending route!	game/yui_story_end.rpy	65	n "[what]"
yui_end_b711589c	n	Was it a fun ride? Ahahaha~	game/yui_story_end.rpy	76	n "[what]"
yui_end_34e21638	n	Let me see if you achieved the points to unlock the secret ending...	game/yui_story_end.rpy	78	n "[what]"
yui_end_1898ab10	n	Congratulations! You unlocked the secret ending route!	game/yui_story_end.rpy	86	n "[what]"
yui_end_800cb25a	n	Do you want to play the secret ending? Or proceed to the next story?	game/yui_story_end.rpy	97	n "[what]"
yui_end_397a7139	n	You can go back and play the secret ending whenever you want.	game/yui_story_end.rpy	99	n "[what]"
yui_end_0ae9bcd0			game/yui_story_end.rpy	105	"[what]"
yui_end_0ae9bcd0_1			game/yui_story_end.rpy	108	"[what]"
yui_end_d4f1d0cc	n	Unfortunately you did not qualify for the Special Ending...	game/yui_story_end.rpy	112	n "[what]"
yui_end_3728d334	n	Do you want to try again or proceed to the next story?	game/yui_story_end.rpy	114	n "[what]"
yui_end_9757385c	n	If you try again, I will give you hint to reach the secret ending. Sounds good?	game/yui_story_end.rpy	116	n "[what]"
yui_end_3729a410_1	n	What do you want to do?	game/yui_story_end.rpy	118	n "[what]"
yui_end_828932ec_1	n	Great choice! Now here is the hint.	game/yui_story_end.rpy	123	n "[what]"
yui_end_d60f28c5	n	You have to atleast achieve a score of 20 points.	game/yui_story_end.rpy	125	n "[what]"
yui_end_3d1cb2a9_1	n	Once you reach the amount of points required, you will unlock the secret ending! Goodluck!	game/yui_story_end.rpy	127	n "[what]"
yui_end_a7253e12_1	n	It's fine. You can try this story again once you feel like doing it.	game/yui_story_end.rpy	132	n "[what]"
